Item,Data Item,Begin,End,Type,Length,Remarks,File,Min_Date,Max_Date,Record_Type
60,MIP 125 % of Pool UPB,451,455,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
61,MIP 145 Number of Loans,456,461,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
62,MIP 145 UPB of Loans,462,474,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
63,MIP 145 % of Pool UPB,475,479,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
64,MIP 150 Number of Loans,480,485,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
65,MIP 150 UPB of Loans,486,498,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
66,MIP 150 % of Pool UPB,499,503,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
67,MIP Not Available Number of Loans,504,509,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
68,MIP Not Available UPB of Loans,510,522,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
69,MIP Not Available % of Pool UPB,523,527,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
70,First Time Homebuyer Number of Loans,528,533,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
71,First Time Homebuyer UPB,534,546,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
72,First Time Homebuyer % of UPB,547,551,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
73,Not First Time Homebuyer Number of Loans,552,557,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
74,Not First Time Homebuyer UPB,558,570,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
75,Not First Time Homebuyer % of UPB,571,575,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
76,"First Time Homebuyer Not Available Number
of Loans",576,581,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
77,First Time Homebuyer Not Available UPB,582,594,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
78,First Time Homebuyer Not Available % of UPB,595,599,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
79,Broker Number of Loans,600,605,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
80,Broker UPB of Loans,606,618,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
81,Broker % of Total UPB,619,623,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
82,Correspondent Number of Loans,624,629,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
83,Correspondent UPB of Loans,630,642,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
84,Correspondent % of Total UPB,643,647,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
85,Retail Number of Loans,648,653,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
86,Retail UPB of Loans,654,666,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
87,Retail % of Total UPB,667,671,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
88,"Origination Type Not Available Number of
Loans",672,677,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
89,Origination Type Not Available UPB of Loans,678,690,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
90,Origination Type Not Available % of Total UPB,691,695,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
91,MIP 000 Number of Loans,696,701,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
92,MIP 000 UPB of Loans,702,714,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
93,MIP 000 % of Pool UPB,715,719,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
94,MIP 001 Number of Loans,720,725,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
95,MIP 001 UPB of Loans,726,738,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
96,MIP 001 % of Pool UPB,739,743,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
97,MIP 300 Number of Loans,744,749,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
98,MIP 300 UPB of Loans,750,762,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
99,MIP 300 % of Pool UPB,763,767,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
100,MIP 380 Number of Loans,768,773,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
101,MIP 380 UPB of Loans,774,786,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
102,MIP 380 % of Pool UPB,787,791,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
103,MIP 000 Number of Loans,792,797,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
104,MIP 000 UPB of Loans,798,810,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
105,MIP 000 % of Pool UPB,811,815,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
106,MIP Other Number of Loans,816,821,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
107,MIP Other UPB of Loans,822,834,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
108,MIP Other % of Pool UPB,835,839,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
109,MIP 45 Number of Loans,840,845,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
110,MIP 45 UPB of Loans,846,858,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
111,MIP 45 % of Pool UPB,859,863,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
112,MIP 70 Number of Loans,864,869,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
113,MIP 70 UPB of Loans,870,882,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
114,MIP 70 % of Pool UPB,883,887,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
115,MIP 95 Number of Loans,888,893,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
116,MIP 95 UPB of Loans,894,906,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
117,MIP 95 % of Pool UPB,907,911,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
118,MIP 130 Number of Loans,912,917,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
119,MIP 130 UPB of Loans,918,930,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
120,MIP 130 % of Pool UPB,931,935,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
121,MIP 135 Number of Loans,936,941,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
122,MIP 135 UPB of Loans,942,954,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
123,MIP 135 % of Pool UPB,955,959,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
124,MIP 155 Number of Loans,960,965,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
125,MIP 155 UPB of Loans,966,978,Numeric,13,9(11)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
126,MIP 155 % of Pool UPB,979,983,Numeric,5,9(3)v9(2),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
127,Filler,984,1463,Character,480,X(480),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
128,As-Of Date (CCYYMM),1464,1469,Numeric,6,9(6),monthly_MBS (PORTFOLIO) Layout V1.3 (Jul 2013 - Mar 2015).pdf,2013-07-01,2015-03-01,
